id,front_pixels,front_h,front_w,front_hw_ratio,front_lean,front_top_base_ratio,front_cy_ratio,front_cx_ratio,front_fill_ratio,front_symmetry,top_pixels,top_h,top_w,top_hw_ratio,top_lean,top_top_base_ratio,top_cy_ratio,top_cx_ratio,top_fill_ratio,top_symmetry,label
TRAIN_0095,9693,161,140,1.15,2.240964152976858,1.2741935483870968,0.47607379896144986,0.5357240727844836,0.4300354924578527,0.9822085889570552,2968,52,138,0.37681159420289856,86.71361185983827,90.0,0.46312138505166217,0.5135771142183289,0.4136008918617614,0.9513477975016437,unstable
TRAIN_0096,8997,158,118,1.3389830508474576,7.871229642734789,1.25,0.4829685705420325,0.5098994224926827,0.4825681184295216,0.9490901213171578,1251,30,129,0.23255813953488372,85.44004796163068,86.0,0.4942837396749267,0.5102605415667466,0.32325581395348835,0.976303317535545,stable
TRAIN_0097,8805,142,133,1.0676691729323309,0.1727696061695383,1.4210526315789473,0.49019289466212385,0.5350508115653985,0.46621836280842954,0.971562919838782,1506,29,153,0.1895424836601307,104.79980079681275,24.5,0.4964482348384241,0.5548171895750332,0.3394185260311021,0.9973474801061007,unstable
TRAIN_0098,3102,149,26,5.730769230769231,0.33284538404996056,1.2380952380952381,0.47089159547603693,0.5018091486675264,0.8007227671657202,0.972027972027972,336,16,19,0.8421052631578947,0.095238095238102,1.0,0.49503968253968256,0.5036582341269841,1.105263157894737,0.9764705882352941,stable
TRAIN_0099,2642,127,85,1.4941176470588236,0.1833542687441252,1.1904761904761905,0.47970386228867024,0.5016736847085541,0.24474293654469662,0.9775449101796407,324,29,96,0.3020833333333333,84.19753086419752,4.75,0.4967126414609053,0.5011654449588477,0.11637931034482758,0.8409090909090909,stable
TRAIN_0100,10579,164,92,1.7826086956521738,2.2613078188186364,1.2615384615384615,0.4815571631691716,0.5376492737183729,0.7011532343584306,0.9685522887979159,1698,16,101,0.15841584158415842,0.9658421672556017,0.9801980198019802,0.4951704824303102,0.5585047973105615,1.0507425742574257,0.9976470588235294,unstable
TRAIN_0101,13049,179,125,1.432,22.14760267341427,1.1265822784810127,0.47976197888727107,0.43967748965437964,0.583195530726257,0.9400832589949449,7652,68,125,0.544,4.574592249255687,1.0,0.49832458017511766,0.3873252090956613,0.900235294117647,0.9958268127282212,unstable
TRAIN_0102,2366,114,89,1.2808988764044944,0.21703660165198357,1.1428571428571428,0.4843915099323753,0.5020560369118061,0.2331953479203627,0.940935192780968,322,28,97,0.28865979381443296,86.95652173913044,19.0,0.4964091614906832,0.5024909420289855,0.11855670103092783,0.8295454545454546,stable
TRAIN_0103,11091,225,128,1.7578125,6.951890515583187,0.29245283018867924,0.4425580613410272,0.5169166347338683,0.3851041666666667,0.77456,4634,66,138,0.4782608695652174,2.802371288776129,0.5454545454545454,0.5002034329592865,0.5118923985757445,0.5087834870443566,0.9837328767123288,unstable
TRAIN_0104,14849,189,126,1.5,1.1064573035936291,1.2625,0.48623907754730955,0.5023533781736144,0.6235407743344251,0.98145182812917,4834,70,119,0.5882352941176471,1.4622111723176658,1.0,0.49792701006757684,0.5106251508412633,0.58031212484994,0.9507667473769169,stable
TRAIN_0105,9964,151,197,0.766497461928934,27.095557548842493,1.3636363636363635,0.46448386064833397,0.6072977301619162,0.3349581470400376,0.8864066641423703,8056,127,157,0.8089171974522293,9.10482668000094,0.7416666666666667,0.35492373696623636,0.5344586591774246,0.4040322985104569,0.9203814064362336,unstable
TRAIN_0106,13103,196,216,0.9074074074074074,38.398783201574304,1.3611111111111112,0.45192576763591036,0.6302456975501793,0.3095001889644747,0.8842392867414438,11563,173,159,1.0880503144654088,14.01596976635895,0.8407079646017699,0.29403638401222293,0.5370492987690623,0.4203657250881594,0.8881450032658393,unstable
TRAIN_0107,2065,109,124,0.8790322580645161,19.07206691613473,1.0,0.47248032687651337,0.5528324253430186,0.15278188813258362,0.9760765550239234,1046,94,94,1.0,3.3329254302103095,0.16304347826086957,0.40965832138304653,0.4984190766411727,0.11837935717519239,0.9810606060606061,unstable
TRAIN_0108,10812,227,128,1.7734375,7.112918322699585,0.2830188679245283,0.4487741244296461,0.5188623847730917,0.3721090308370044,0.8113586865471604,4237,88,121,0.7272727272727273,0.7475805049421069,0.19834710743801653,0.4955046318149634,0.49659989379277786,0.39791510142749814,0.9534347625633933,unstable
TRAIN_0109,9275,152,133,1.1428571428571428,1.3950943396226307,0.5164835164835165,0.4875283580413297,0.5023309748427672,0.4587950138504155,0.9784556313993175,4591,67,128,0.5234375,0.1045760364293642,0.5433070866141733,0.4991661675016336,0.5038702307050026,0.535331156716418,0.9814415192058696,stable
TRAIN_0110,2776,140,104,1.3461538461538463,7.706640542630197,1.1428571428571428,0.4731768957132565,0.5206410227545629,0.19065934065934065,0.9453398738612474,520,50,94,0.5319148936170213,83.80384615384617,16.0,0.4631310096153846,0.5059995993589744,0.11063829787234042,0.9696969696969697,unstable
TRAIN_0111,9917,162,158,1.0253164556962024,17.03080568720378,0.5051546391752577,0.47794349349601695,0.5430489731437599,0.3874433505235193,0.9696127110228401,6701,127,128,0.9921875,3.911658187080718,0.256,0.44762286723374617,0.5082228865094762,0.4122170275590551,0.888137503522119,unstable
TRAIN_0112,8099,138,134,1.0298507462686568,2.5105973731324696,1.375,0.4848727466353871,0.529275090546158,0.43797317759030935,0.9801955990220049,2445,43,139,0.30935251798561153,93.00531697341512,86.0,0.4742256731424676,0.5182430129516019,0.4090680943617199,0.9575660528422738,unstable
TRAIN_0113,10660,208,133,1.5639097744360901,7.530581613508446,0.3106796116504854,0.454306891025641,0.5183088062851783,0.38533834586466165,0.8160136286201022,4533,66,143,0.46153846153846156,3.532545666930673,0.532258064516129,0.5013374145157732,0.5128594014265755,0.48029243483788936,0.9951584507042254,unstable
TRAIN_0114,11165,224,128,1.75,9.134825833565145,0.330188679245283,0.4413893398268398,0.5226705944917152,0.389404296875,0.7719409617521028,5029,66,151,0.4370860927152318,6.297816808589658,0.5454545454545454,0.4985971987472659,0.5181571883078147,0.5046156933574152,0.9706112852664577,unstable
TRAIN_0115,14773,189,126,1.5,1.16316081598913,1.2625,0.4867873753356348,0.5025010435704776,0.6203493743176283,0.9834854994629431,4791,70,119,0.5882352941176471,1.9252965293220257,1.0,0.49667616798858977,0.5055333785570166,0.5751500600240096,0.945978878960195,stable
TRAIN_0116,14920,189,126,1.5,1.0778569303091956,1.2625,0.4844259662645219,0.5024678493632707,0.6265222138238011,0.9808815719596389,5176,70,119,0.5882352941176471,0.21909297106546433,1.0,0.4947388387107161,0.5073878638588357,0.6213685474189676,0.9823822290310226,stable
TRAIN_0117,14891,189,126,1.5,0.900142216233661,1.2625,0.48459744980189373,0.502339920085958,0.6253044427647603,0.9822949946751863,5162,70,119,0.5882352941176471,0.4305162586700817,1.0,0.49476492880666406,0.5056961731563994,0.6196878751500601,0.9739961759082219,stable
TRAIN_0118,10876,228,128,1.78125,7.307381575431066,0.2830188679245283,0.4413576433584651,0.5182727450349393,0.37266995614035087,0.7774146102304298,4588,85,120,0.7083333333333334,3.7236717332899616,0.2,0.4840003814298169,0.498879549912816,0.4498039215686275,0.9498512537186571,unstable
TRAIN_0119,12548,170,166,1.0240963855421688,38.63053873127191,1.1645569620253164,0.48206345964828395,0.5992982779460206,0.4446491849751949,0.9340320591861899,10516,158,148,1.0675675675675675,16.62321558571108,0.6428571428571429,0.35303074877963736,0.5452321660644098,0.4497092028737598,0.9398634938203283,unstable
TRAIN_0120,13752,179,125,1.432,0.8926529694854253,1.25,0.49094052228766727,0.5013302989262168,0.6146145251396649,0.989295530160567,4444,69,119,0.5798319327731093,1.0822682268226913,1.0,0.5023539463321333,0.49926750487548754,0.5412251857264645,0.9857015192135835,stable
TRAIN_0121,10135,191,130,1.4692307692307693,7.677044377595507,0.3106796116504854,0.4663220995724387,0.5186993812695281,0.4081755940394684,0.8146821844225605,4687,66,141,0.46808510638297873,3.112166012514706,0.536,0.49785477117559207,0.5100249582177655,0.5036535568450462,0.9480465502909393,unstable
TRAIN_0122,8412,148,112,1.3214285714285714,8.957096404599355,1.2413793103448276,0.4843415656205421,0.5084393946148359,0.507480694980695,0.9976252671574448,1412,29,129,0.2248062015503876,84.01133144475921,21.75,0.49623576192162416,0.5006805506373938,0.37743918738305265,0.9943502824858758,stable
TRAIN_0123,12052,141,156,0.9038461538461539,31.955940922668447,1.6233766233766234,0.5258802567347052,0.41547932051388425,0.5479178032369522,0.8943728387299591,10394,146,146,1.0,13.084942947632356,0.7702702702702703,0.6425922808030274,0.5420925934834199,0.48761493713642334,0.8977542450246485,unstable
TRAIN_0124,8418,148,112,1.3214285714285714,8.769693739499871,1.2413793103448276,0.48445388601805656,0.5089274223885325,0.5078426640926641,0.9807058823529412,1412,29,129,0.2248062015503876,84.01133144475921,21.75,0.49623576192162416,0.5006805506373938,0.37743918738305265,0.9943502824858758,stable
TRAIN_0125,3615,170,26,6.538461538461538,0.30696663496044607,1.2380952380952381,0.4618487782388197,0.5019414188566159,0.8178733031674208,0.9614758545849159,395,30,91,0.32967032967032966,78.14345991561181,7.0,0.49409941983122363,0.5021097046413502,0.1446886446886447,0.8632075471698113,stable
TRAIN_0126,9150,207,127,1.6299212598425197,38.75279168215667,1.1206896551724137,0.45010217440801453,0.41068476775956286,0.3480543192970444,0.9614147909967846,3235,30,202,0.1485148514851485,3.987532199896961,58.0,0.4956514039155075,0.28822691267387945,0.5338283828382838,0.9324970131421745,unstable
TRAIN_0127,7281,161,107,1.5046728971962617,31.387237431313395,1.1016949152542372,0.46695523165316116,0.4397647415648034,0.4226504905090846,0.9839237057220709,2283,29,150,0.19333333333333333,34.34132720105126,37.5,0.4971859486786392,0.37133158125273763,0.5248275862068965,0.9749134948096886,unstable
TRAIN_0128,11412,191,77,2.4805194805194803,5.6279118234953955,1.2419354838709677,0.4659824453791331,0.5090630111578456,0.7759570272659277,0.9836606987658613,1708,30,127,0.23622047244094488,78.1167056986729,31.333333333333332,0.49364357679547227,0.5020400322014051,0.4482939632545932,0.986046511627907,stable
TRAIN_0129,3552,174,35,4.9714285714285715,7.098584379834392,1.1904761904761905,0.4569286082957958,0.4769195464996246,0.5832512315270936,0.9955056179775281,596,30,83,0.3614457831325301,61.59507829977629,10.333333333333334,0.4958621714205817,0.4590149608501119,0.2393574297188755,0.9288025889967637,unstable
TRAIN_0130,10207,175,107,1.6355140186915889,13.906265818818184,1.3,0.4771255837497142,0.48928227360308285,0.5451001335113485,0.9349763033175356,3013,35,135,0.25925925925925924,2.835505379680825,0.7419354838709677,0.5359112249695762,0.5139007011284434,0.6376719576719577,0.9783322390019698,unstable
TRAIN_0131,7591,103,186,0.553763440860215,23.616958240021063,1.4193548387096775,0.5168733944803056,0.5624660370833882,0.3962313393882451,0.9574522949974213,7116,67,199,0.33668341708542715,11.89090289834607,0.6589595375722543,0.5012234020751358,0.5667143877646618,0.5337133428335709,0.8378099173553719,unstable
TRAIN_0132,3588,164,49,3.3469387755102042,12.817083259989431,1.3636363636363635,0.46812944188963207,0.5360642244983277,0.44649079143852666,0.9933333333333333,816,30,125,0.24,99.31617647058822,15.333333333333334,0.4963522518382353,0.5572469873366013,0.2176,0.8672768878718535,unstable
TRAIN_0133,14931,189,126,1.5,1.0980032872104744,1.2625,0.4846742934163821,0.5023983588395508,0.626984126984127,0.9823420074349443,5232,70,119,0.5882352941176471,0.12186051219532601,1.0,0.49489420075178386,0.506499964162844,0.6280912364945979,0.9992357661444402,stable
TRAIN_0134,10662,208,133,1.5639097744360901,6.614820433002677,0.30097087378640774,0.4538487052929407,0.5160673321922091,0.38541064198958935,0.8117247238742565,4664,66,141,0.46808510638297873,4.110271803668013,0.532258064516129,0.5016845563536306,0.5123815171169239,0.5011820330969267,0.9923109782144383,unstable
TRAIN_0135,3495,185,78,2.371794871794872,27.534500899903065,1.0357142857142858,0.44705531711969476,0.4152159334763949,0.24220374220374222,0.8922577152138603,1747,30,117,0.2564102564102564,17.723144438084333,30.666666666666668,0.4973257727532914,0.34476513308528905,0.49772079772079775,0.9113785557986871,unstable
TRAIN_0136,8365,148,112,1.3214285714285714,8.850663147694547,1.2413793103448276,0.48393012801354857,0.5087165645546922,0.5046452702702703,0.9916666666666667,1326,29,129,0.2248062015503876,86.32164404223226,21.75,0.4959268162393162,0.5066969896933132,0.35445068163592625,0.9732142857142857,stable
TRAIN_0137,2366,114,89,1.2808988764044944,0.21703660165198357,1.1428571428571428,0.4843915099323753,0.5020560369118061,0.2331953479203627,0.940935192780968,322,28,97,0.28865979381443296,86.95652173913044,19.0,0.4964091614906832,0.5024909420289855,0.11855670103092783,0.8295454545454546,stable
TRAIN_0138,10939,147,122,1.2049180327868851,1.2576560928787046,1.2278481012658229,0.49998214530578666,0.5019730627418716,0.609958737593398,0.9950756884917016,4179,65,118,0.5508474576271186,0.590107525844445,0.576271186440678,0.4968611659487916,0.503461628579405,0.5448500651890482,0.9030054644808743,stable
TRAIN_0139,10618,211,135,1.5629629629629629,1.623012316455032,0.2616822429906542,0.45370749160231055,0.5031324558925095,0.37275759171493766,0.9791239515377447,4565,66,127,0.5196850393700787,0.22867020909188795,0.5396825396825397,0.4990901104417671,0.5043811610076671,0.5446194225721784,0.9617533304684143,stable
TRAIN_0140,10273,195,132,1.4772727272727273,1.4873210473784013,0.27184466019417475,0.46399212944936563,0.5026376281676888,0.3991064491064491,0.9653721063707672,4566,66,127,0.5196850393700787,0.16797428564066763,0.5433070866141733,0.4994119807636151,0.5046117590159147,0.5447387258410881,0.9588159588159588,stable
TRAIN_0141,13876,179,125,1.432,1.0325100238475784,1.25,0.4888378915633708,0.5016945100052849,0.6201564245810056,0.9928191871319834,4869,69,119,0.5798319327731093,0.3164963631298576,1.0,0.4949457024029575,0.5012617024371876,0.5929850200949945,0.9359840954274354,stable
TRAIN_0142,10723,180,118,1.5254237288135593,6.436095327151946,1.2419354838709677,0.4715285387329417,0.5093473627560695,0.50484934086629,0.9718646561235749,1598,29,130,0.2230769230769231,81.66176470588235,23.25,0.4949546307884856,0.5062806372549019,0.42387267904509285,1.0,stable
TRAIN_0143,8671,121,189,0.6402116402116402,35.74750317149116,0.868421052631579,0.527541818033291,0.5983408536116557,0.3791595609777428,0.9833028362305581,7376,67,192,0.3489583333333333,6.344862914961965,0.6770833333333334,0.49704595139642077,0.6186092704943963,0.5733830845771144,0.9293748365158253,unstable
TRAIN_0144,10931,147,122,1.2049180327868851,1.84578032297361,1.2278481012658229,0.5001234066721557,0.5035378167596744,0.6095126575220252,0.9914374202951357,4279,65,118,0.5508474576271186,5.607894606659926,0.576271186440678,0.49235242852691435,0.5089134435615797,0.5578878748370274,0.9700736648250461,stable
TRAIN_0145,7906,132,137,0.9635036496350365,2.458130157525062,1.4727272727272727,0.4931223121679737,0.5314235891516991,0.4371820393718204,0.968135424446104,1511,28,153,0.1830065359477124,104.7776307081403,98.0,0.4962221486874035,0.5489000799691154,0.3527077497665733,0.9272959183673469,unstable
TRAIN_0146,10234,164,94,1.7446808510638299,2.447946716944415,1.2923076923076924,0.4833032050029314,0.539124843251254,0.6638557343020238,0.9265813253012049,1439,16,103,0.1553398058252427,1.2228061539649673,0.9902912621359223,0.49517532429928196,0.5490647440352097,0.8731796116504854,0.8688311688311688,unstable
TRAIN_0147,12229,186,96,1.9375,5.6130183346614615,1.34375,0.4705841391364789,0.5418555533976613,0.6848678315412187,0.9395717684377478,1874,30,157,0.1910828025477707,103.5184987548915,35.0,0.4941024101743152,0.5681905349519744,0.39787685774946924,0.9957401490947817,unstable
TRAIN_0148,3102,149,26,5.730769230769231,0.33284538404996056,1.2380952380952381,0.47089159547603693,0.5018091486675264,0.8007227671657202,0.972027972027972,336,16,19,0.8421052631578947,0.095238095238102,1.0,0.49503968253968256,0.5036582341269841,1.105263157894737,0.9764705882352941,stable
TRAIN_0149,10438,207,131,1.5801526717557253,6.762754127822092,0.2912621359223301,0.45321706145813373,0.482720388644057,0.3849245860530295,0.8121527777777777,4483,76,124,0.6129032258064516,0.8968056407539677,1.0,0.50824933545245,0.5005983251542866,0.4757003395585739,0.9766313932980599,unstable
TRAIN_0150,12900,167,126,1.3253968253968254,1.189421110030338,1.2531645569620253,0.49231064276485786,0.5027904958010335,0.6130595950955232,0.9767085504137297,4846,68,120,0.5666666666666667,0.29920792739613944,0.5932203389830508,0.4946868766336498,0.5058112790617691,0.5938725490196078,0.9868798687986879,stable
TRAIN_0151,2040,72,83,0.8674698795180723,30.898264440911504,1.1333333333333333,0.5180044934640523,0.4124183006535948,0.3413654618473896,0.9577735124760077,1151,84,94,0.8936170212765957,0.13857515204171023,0.7333333333333333,0.6008384918911092,0.49833704387489136,0.14577001013171226,0.9982638888888888,unstable
